PM,PHILIP MORRIS INTERNATIONAL INC,Equity,1.11,102.75,"535,660.00","55,039,065.00","55,039,065.00",Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.1,18.29,"2,986,028.00","54,614,452.12","54,614,452.12",Industrials,2380498,US3696041033,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,1.08,96.92,"549,785.00","53,285,162.20","53,285,162.20",Health Care,B92SR70,US00287Y1091,New York Stock Exchange Inc.
BA,BOEING,Equity,1.07,276.8,"191,625.00","53,041,800.00","53,041,800.00",Industrials,2108601,US0970231058,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,1.05,55.27,"943,328.00","52,137,738.56","52,137,738.56",Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,1.03,49.06,"1,041,485.00","51,095,254.10","51,095,254.10",Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
MMM,3M,Equity,1.01,243.14,"205,818.00","50,042,588.52","50,042,588.52",Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.99,97.23,"504,825.00","49,084,134.75","49,084,134.75",Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.98,150.47,"322,046.00","48,458,261.62","48,458,261.62",Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.97,171.97,"279,357.00","48,041,023.29","48,041,023.29",Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.93,153.97,"298,919.00","46,024,558.43","46,024,558.43",Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.91,67.83,"661,693.00","44,882,636.19","44,882,636.19",Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.89,175.66,"251,659.00","44,206,419.94","44,206,419.94",Health Care,2023607,US0311621009,NASDAQ
HON,HONEYWELL INTERNATIONAL INC,Equity,0.83,155.96,"262,922.00","41,005,315.12","41,005,315.12",Industrials,2020459,US4385161066,New York Stock Exchange Inc.
MDT,MEDTRONIC PLC,Equity,0.78,82.13,"467,182.00","38,369,657.66","38,369,657.66",Health Care,BTN1Y11,IE00BTN1Y115,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.72,63.19,"565,593.00","35,739,821.67","35,739,821.67",Health Care,2126335,US1101221083,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.71,126.5,"276,042.00","34,919,313.00","34,919,313.00",Industrials,2914734,US9078181081,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.68,66.34,"509,549.00","33,803,480.66","33,803,480.66",Information Technology,2714923,US7475251036,NASDAQ
ABT,ABBOTT LABORATORIES,Equity,0.68,56.37,"599,226.00","33,778,369.62","33,778,369.62",Health Care,2002305,US0028241000,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.68,74.78,"450,398.00","33,680,762.44","33,680,762.44",Health Care,2369174,US3755581036,NASDAQ
TXN,TEXAS INSTRUMENT INC,Equity,0.67,97.29,"341,453.00","33,219,962.37","33,219,962.37",Information Technology,2885409,US8825081040,NASDAQ
ACN,ACCENTURE PLC CLASS A,Equity,0.64,148.01,"213,137.00","31,546,407.37","31,546,407.37",Information Technology,B4BNMY3,IE00B4BNMY34,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.63,121.45,"256,204.00","31,115,975.80","31,115,975.80",Industrials,2915500,US9130171096,New York Stock Exchange Inc.
GS,GOLDMAN SACHS GROUP INC,Equity,0.62,247.64,"124,088.00","30,729,152.32","30,729,152.32",Financials,2407966,US38141G1040,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.61,55.15,"548,073.00","30,226,225.95","30,226,225.95",Financials,2736035,US9029733048,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.61,62.85,"479,213.00","30,118,537.05","30,118,537.05",Energy,2779201,AN8068571086,New York Stock Exchange Inc.
PYPL,PAYPAL HOLDINGS INC,Equity,0.6,75.73,"389,810.00","29,520,311.30","29,520,311.30",Information Technology,BYW36M8,US70450Y1038,NASDAQ
PCLN,THE PRICELINE GROUP INC,Equity,0.59,"1,739.71","16,920.00","29,435,893.20","29,435,893.20",Consumer Discretionary,2779063,US7415034039,NASDAQ
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.58,121.45,"237,550.00","28,850,447.50","28,850,447.50",Industrials,2517382,US9113121068,New York Stock Exchange Inc.
SBUX,STARBUCKS CORP,Equity,0.58,57.82,"497,986.00","28,793,550.52","28,793,550.52",Consumer Discretionary,2842255,US8552441094,NASDAQ
CAT,CATERPILLAR INC,Equity,0.58,141.15,"203,821.00","28,769,334.15","28,769,334.15",Industrials,2180201,US1491231015,New York Stock Exchange Inc.
LLY,ELI LILLY,Equity,0.57,84.64,"334,151.00","28,282,540.64","28,282,540.64",Health Care,2516152,US5324571083,New York Stock Exchange Inc.
COST,COSTCO WHOLESALE CORP,Equity,0.56,184.43,"151,264.00","27,897,619.52","27,897,619.52",Consumer Staples,2701271,US22160K1051,NASDAQ
LMT,LOCKHEED MARTIN CORP,Equity,0.56,319.12,"86,415.00","27,576,754.80","27,576,754.80",Industrials,2522096,US5398301094,New York Stock Exchange Inc.
NKE,NIKE INC CLASS B,Equity,0.55,60.42,"453,169.00","27,380,470.98","27,380,470.98",Consumer Discretionary,2640147,US6541061031,New York Stock Exchange Inc.
CELG,CELGENE CORP,Equity,0.55,100.83,"269,824.00","27,206,353.92","27,206,353.92",Health Care,2182348,US1510201049,NASDAQ
CVS,CVS HEALTH CORP,Equity,0.54,76.6,"350,616.00","26,857,185.60","26,857,185.60",Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
NEE,NEXTERA ENERGY INC,Equity,0.52,158.04,"161,467.00","25,518,244.68","25,518,244.68",Utilities,2328915,US65339F1012,New York Stock Exchange Inc.
MS,MORGAN STANLEY,Equity,0.51,51.61,"487,733.00","25,171,900.13","25,171,900.13",Financials,2262314,US6174464486,New York Stock Exchange Inc.
AXP,AMERICAN EXPRESS,Equity,0.5,97.71,"253,045.00","24,725,026.95","24,725,026.95",Financials,2026082,US0258161092,New York Stock Exchange Inc.
TWX,TIME WARNER INC,Equity,0.5,91.51,"268,254.00","24,547,923.54","24,547,923.54",Consumer Discretionary,B63QTN2,US8873173038,New York Stock Exchange Inc.
LOW,LOWES COMPANIES INC,Equity,0.49,83.37,"291,181.00","24,275,759.97","24,275,759.97",Consumer Discretionary,2536763,US5486611073,New York Stock Exchange Inc.
BIIB,BIOGEN INC INC,Equity,0.47,322.17,"72,943.00","23,500,046.31","23,500,046.31",Health Care,2455965,US09062X1037,NASDAQ
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Equity,0.46,326.21,"69,376.00","22,631,144.96","22,631,144.96",Consumer Discretionary,BZ6VT82,US16119P1084,NASDAQ
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Equity,0.45,42.94,"520,088.00","22,332,578.72","22,332,578.72",Consumer Staples,B8CKK03,US6092071058,NASDAQ
CL,COLGATE-PALMOLIVE,Equity,0.44,72.45,"303,845.00","22,013,570.25","22,013,570.25",Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.
WBA,WALGREEN BOOTS ALLIANCE INC,Equity,0.44,72.76,"299,633.00","21,801,297.08","21,801,297.08",Consumer Staples,BTN1Y44,US9314271084,NASDAQ
DUK,DUKE ENERGY CORP,Equity,0.44,89.18,"241,429.00","21,530,638.22","21,530,638.22",Utilities,B7VD3F2,US26441C2044,New York Stock Exchange Inc.
BLK,BLACKROCK INC,Equity,0.43,501.19,"42,751.00","21,426,373.69","21,426,373.69",Financials,2494504,US09247X1019,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.43,50.88,"419,754.00","21,357,083.52","21,357,083.52",Energy,2685717,US20825C1045,New York Stock Exchange Inc.
AGN,ALLERGAN,Equity,0.41,173.83,"115,351.00","20,051,464.33","20,051,464.33",Health Care,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
GD,GENERAL DYNAMICS CORP,Equity,0.4,207.16,"96,084.00","19,904,761.44","19,904,761.44",Industrials,2365161,US3695501086,New York Stock Exchange Inc.
DHR,DANAHER CORP,Equity,0.4,94.36,"210,915.00","19,901,939.40","19,901,939.40",Health Care,2250870,US2358511028,New York Stock Exchange Inc.
FDX,FEDEX CORP,Equity,0.4,231.46,"85,154.00","19,709,744.84","19,709,744.84",Industrials,2142784,US31428X1063,New York Stock Exchange Inc.
MET,METLIFE INC,Equity,0.4,53.68,"366,714.00","19,685,207.52","19,685,207.52",Financials,2573209,US59156R1086,New York Stock Exchange Inc.
BK,BANK OF NEW YORK MELLON CORP,Equity,0.39,54.74,"356,534.00","19,516,671.16","19,516,671.16",Financials,B1Z77F6,US0640581007,New York Stock Exchange Inc.
GM,GENERAL MOTORS,Equity,0.39,43.09,"452,565.00","19,501,025.85","19,501,025.85",Consumer Discretionary,B665KZ5,US37045V1008,New York Stock Exchange Inc.
RTN,RAYTHEON,Equity,0.39,191.15,"100,162.00","19,145,966.30","19,145,966.30",Industrials,2758051,US7551115071,New York Stock Exchange Inc.
AIG,AMERICAN INTERNATIONAL GROUP INC,Equity,0.38,59.96,"311,709.00","18,690,071.64","18,690,071.64",Financials,2027342,US0268747849,New York Stock Exchange Inc.
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.38,70.5,"263,869.00","18,602,764.50","18,602,764.50",Energy,2655408,US6745991058,New York Stock Exchange Inc.
MON,MONSANTO,Equity,0.36,118.34,"151,631.00","17,944,012.54","17,944,012.54",Materials,2654320,US61166W1018,New York Stock Exchange Inc.
SO,SOUTHERN,Equity,0.36,51.2,"344,944.00","17,661,132.80","17,661,132.80",Utilities,2829601,US8425871071,New York Stock Exchange Inc.
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.35,161.75,"107,293.00","17,354,642.75","17,354,642.75",Real Estate,2812452,US8288061091,New York Stock Exchange Inc.
F,F MOTOR,Equity,0.34,12.52,"1,350,079.00","16,902,989.08","16,902,989.08",Consumer Discretionary,2615468,US3453708600,New York Stock Exchange Inc.
KHC,KRAFT HEINZ,Equity,0.34,81.37,"205,451.00","16,717,547.87","16,717,547.87",Consumer Staples,BYRY499,US5007541064,NASDAQ
COF,CAPITAL ONE FINANCIAL CORP,Equity,0.31,92,"166,496.00","15,317,632.00","15,317,632.00",Financials,2654461,US14040H1059,New York Stock Exchange Inc.
EMR,EMERSON ELECTRIC,Equity,0.29,64.82,"220,299.00","14,279,781.18","14,279,781.18",Industrials,2313405,US2910111044,New York Stock Exchange Inc.
EXC,EXELON CORP,Equity,0.28,41.71,"330,451.00","13,783,111.21","13,783,111.21",Utilities,2670519,US30161N1019,New York Stock Exchange Inc.
ALL,ALLSTATE CORP,Equity,0.26,102.66,"124,359.00","12,766,694.94","12,766,694.94",Financials,2019952,US0200021014,New York Stock Exchange Inc.
HAL,HALLIBURTON,Equity,0.25,41.78,"298,723.00","12,480,646.94","12,480,646.94",Energy,2405302,US4062161017,New York Stock Exchange Inc.
USD,USD CASH,Cash,0.24,100,"11,921,434.00","11,921,434.29","11,921,434.29",Cash and/or Derivatives,-,-,-
FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Equity,0.23,31.94,"362,167.00","11,567,613.98","11,567,613.98",Consumer Discretionary,BBM4S68,US90130A1016,NASDAQ
KMI,KINDER MORGAN INC,Equity,0.23,17.23,"660,803.00","11,385,635.69","11,385,635.69",Energy,B3NQ4P8,US49456B1017,New York Stock Exchange Inc.
TGT,TARGET CORP,Equity,0.23,59.9,"187,990.00","11,260,601.00","11,260,601.00",Consumer Discretionary,2259101,US87612E1064,New York Stock Exchange Inc.
BLKFDS,BLK CSH FND TREASURY SL AGENCY,Money Market,0.19,1,"9,386,822.00","9,386,822.43","9,386,822.43",Cash and/or Derivatives,-,US0669224778,-
FOX,TWENTY-FIRST CENTURY FOX INC CLASS,Equity,0.1,31.15,"151,935.00","4,732,775.25","4,732,775.25",Consumer Discretionary,BBM4S80,US90130A2006,NASDAQ
MSFUT,CASH COLLATERAL MSFUT USD,Cash Collateral and Margins,0.02,100,"750,640.00","750,640.00","750,640.00",Cash and/or Derivatives,-,-,-
ESZ7,S&P500 EMINI DEC 17,Futures,0,"2,647.90",162,0,"21,447,990.00",Cash and/or Derivatives,-,-,Index And Options Market
 ,,,,,,,,,,,
