INTC,INTEL CORPORATION CORP,Equity,1.23,35.07,"1,683,560.00","59,042,449.20","59,042,449.20",Information Technology,2463247,US4581401001,NASDAQ
CSCO,CISCO SYSTEMS INC,Equity,1.2,32.21,"1,787,616.00","57,579,111.36","57,579,111.36",Information Technology,2198163,US17275R1023,NASDAQ
ORCL,ORACLE CORP,Equity,1.13,50.33,"1,073,888.00","54,048,783.04","54,048,783.04",Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,1.1,101.2,"520,101.00","52,634,221.20","52,634,221.20",Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
BA,BOEING,Equity,1,239.66,"200,686.00","48,096,406.76","48,096,406.76",Industrials,2108601,US0970231058,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.97,177.77,"263,094.00","46,770,220.38","46,770,220.38",Health Care,2023607,US0311621009,NASDAQ
MCD,MCDONALDS CORP,Equity,0.97,159.97,"291,404.00","46,615,897.88","46,615,897.88",Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.93,133.3,"335,349.00","44,702,021.70","44,702,021.70",Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.91,63.4,"690,601.00","43,784,103.40","43,784,103.40",Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.91,143.03,"305,660.00","43,718,549.80","43,718,549.80",Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
MMM,3M,Equity,0.91,204.32,"213,652.00","43,653,376.64","43,653,376.64",Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.89,75.3,"569,008.00","42,846,302.40","42,846,302.40",Health Care,B92SR70,US00287Y1091,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.86,78.07,"528,095.00","41,228,376.65","41,228,376.65",Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
MDT,MEDTRONIC PLC,Equity,0.82,80.62,"489,403.00","39,455,669.86","39,455,669.86",Health Care,BTN1Y11,IE00BTN1Y115,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.81,83.71,"467,182.00","39,107,805.22","39,107,805.22",Health Care,2369174,US3755581036,NASDAQ
CELG,CELGENE CORP,Equity,0.81,138.93,"279,160.00","38,783,698.80","38,783,698.80",Health Care,2182348,US1510201049,NASDAQ
HON,HONEYWELL INTERNATIONAL INC,Equity,0.79,138.27,"272,552.00","37,685,765.04","37,685,765.04",Industrials,2020459,US4385161066,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.74,60.48,"588,991.00","35,622,175.68","35,622,175.68",Health Care,2126335,US1101221083,New York Stock Exchange Inc.
PCLN,THE PRICELINE GROUP INC,Equity,0.68,"1,852.08","17,580.00","32,559,566.40","32,559,566.40",Consumer Discretionary,2779063,US7415034039,NASDAQ
UTX,UNITED TECHNOLOGIES CORP,Equity,0.66,119.72,"266,404.00","31,893,886.88","31,893,886.88",Industrials,2915500,US9130171096,New York Stock Exchange Inc.
ABT,ABBOTT LABORATORIES,Equity,0.66,50.94,"620,395.00","31,602,921.30","31,602,921.30",Health Care,2002305,US0028241000,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.66,63.51,"496,766.00","31,549,608.66","31,549,608.66",Energy,2779201,AN8068571086,New York Stock Exchange Inc.
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Equity,0.64,398.54,"77,378.00","30,838,228.12","30,838,228.12",Consumer Discretionary,BZ6VT82,US16119P1084,NASDAQ
UNP,UNION PACIFIC CORP,Equity,0.63,105.3,"288,675.00","30,397,477.50","30,397,477.50",Industrials,2914734,US9078181081,New York Stock Exchange Inc.
TXN,TEXAS INSTRUMENT INC,Equity,0.61,82.82,"356,204.00","29,500,815.28","29,500,815.28",Information Technology,2885409,US8825081040,NASDAQ
GS,GOLDMAN SACHS GROUP INC,Equity,0.61,223.74,"130,881.00","29,283,314.94","29,283,314.94",Financials,2407966,US38141G1040,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.6,51.25,"566,371.00","29,026,513.75","29,026,513.75",Financials,2736035,US9029733048,New York Stock Exchange Inc.
ACN,ACCENTURE PLC CLASS A,Equity,0.6,130.76,"221,692.00","28,988,445.92","28,988,445.92",Information Technology,B4BNMY3,IE00B4BNMY34,New York Stock Exchange Inc.
SBUX,STARBUCKS CORP,Equity,0.59,54.86,"517,725.00","28,402,393.50","28,402,393.50",Consumer Discretionary,2842255,US8552441094,NASDAQ
LLY,ELI LILLY,Equity,0.59,81.29,"347,146.00","28,219,498.34","28,219,498.34",Health Care,2516152,US5324571083,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.59,77.34,"364,239.00","28,170,244.26","28,170,244.26",Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.59,114.36,"246,249.00","28,161,035.64","28,161,035.64",Industrials,2517382,US9113121068,New York Stock Exchange Inc.
TWX,TIME WARNER INC,Equity,0.58,101.1,"277,270.00","28,031,997.00","28,031,997.00",Consumer Discretionary,B63QTN2,US8873173038,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.58,52.27,"528,214.00","27,609,745.78","27,609,745.78",Information Technology,2714923,US7475251036,NASDAQ
AGN,ALLERGAN,Equity,0.57,229.48,"120,079.00","27,555,728.92","27,555,728.92",Health Care,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
LMT,LOCKHEED MARTIN CORP,Equity,0.57,305.39,"88,995.00","27,178,183.05","27,178,183.05",Industrials,2522096,US5398301094,New York Stock Exchange Inc.
DOW,DOW CHEMICAL,Equity,0.56,66.65,"401,444.00","26,756,242.60","26,756,242.60",Materials,2278719,US2605431038,New York Stock Exchange Inc.
DD,E I DU PONT DE NEMOURS,Equity,0.55,83.93,"312,593.00","26,235,930.49","26,235,930.49",Materials,2018175,US2635341090,New York Stock Exchange Inc.
NEE,NEXTERA ENERGY INC,Equity,0.52,150.51,"167,379.00","25,192,213.29","25,192,213.29",Utilities,2328915,US65339F1012,New York Stock Exchange Inc.
NKE,NIKE INC CLASS B,Equity,0.52,52.81,"473,793.00","25,021,008.33","25,021,008.33",Consumer Discretionary,2640147,US6541061031,New York Stock Exchange Inc.
WBA,WALGREEN BOOTS ALLIANCE INC,Equity,0.52,81.5,"305,305.00","24,882,357.50","24,882,357.50",Consumer Staples,BTN1Y44,US9314271084,NASDAQ
CAT,CATERPILLAR INC,Equity,0.52,117.49,"210,636.00","24,747,623.64","24,747,623.64",Industrials,2180201,US1491231015,New York Stock Exchange Inc.
PYPL,PAYPAL HOLDINGS INC,Equity,0.51,61.68,"399,411.00","24,635,670.48","24,635,670.48",Information Technology,BYW36M8,US70450Y1038,NASDAQ
COST,COSTCO WHOLESALE CORP,Equity,0.51,156.74,"156,807.00","24,577,929.18","24,577,929.18",Consumer Staples,2701271,US22160K1051,NASDAQ
BIIB,BIOGEN INC INC,Equity,0.5,316.56,"76,371.00","24,176,003.76","24,176,003.76",Health Care,2455965,US09062X1037,NASDAQ
MS,MORGAN STANLEY,Equity,0.48,45.5,"509,225.00","23,169,737.50","23,169,737.50",Financials,2262314,US6174464486,New York Stock Exchange Inc.
AXP,AMERICAN EXPRESS,Equity,0.48,86.1,"268,416.00","23,110,617.60","23,110,617.60",Financials,2026082,US0258161092,New York Stock Exchange Inc.
LOW,LOWES COMPANIES INC,Equity,0.47,73.89,"306,773.00","22,667,456.97","22,667,456.97",Consumer Discretionary,2536763,US5486611073,New York Stock Exchange Inc.
CL,COLGATE-PALMOLIVE,Equity,0.47,71.64,"315,795.00","22,623,553.80","22,623,553.80",Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Equity,0.46,40.66,"542,456.00","22,056,260.96","22,056,260.96",Consumer Staples,B8CKK03,US6092071058,NASDAQ
DUK,DUKE ENERGY CORP,Equity,0.46,87.3,"250,221.00","21,844,293.30","21,844,293.30",Utilities,B7VD3F2,US26441C2044,New York Stock Exchange Inc.
GD,GENERAL DYNAMICS CORP,Equity,0.43,201.35,"101,386.00","20,414,071.10","20,414,071.10",Industrials,2365161,US3695501086,New York Stock Exchange Inc.
BK,BANK OF NEW YORK MELLON CORP,Equity,0.4,52.28,"371,775.00","19,436,397.00","19,436,397.00",Financials,B1Z77F6,US0640581007,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.4,43.66,"442,288.00","19,310,294.08","19,310,294.08",Energy,2685717,US20825C1045,New York Stock Exchange Inc.
AIG,AMERICAN INTERNATIONAL GROUP INC,Equity,0.4,60.48,"314,431.00","19,016,786.88","19,016,786.88",Financials,2027342,US0268747849,New York Stock Exchange Inc.
RTN,RAYTHEON,Equity,0.39,182.01,"104,064.00","18,940,688.64","18,940,688.64",Industrials,2758051,US7551115071,New York Stock Exchange Inc.
FDX,FEDEX CORP,Equity,0.39,214.38,"87,945.00","18,853,649.10","18,853,649.10",Industrials,2142784,US31428X1063,New York Stock Exchange Inc.
MON,MONSANTO,Equity,0.38,117.2,"156,884.00","18,386,804.80","18,386,804.80",Materials,2654320,US61166W1018,New York Stock Exchange Inc.
DHR,DANAHER CORP,Equity,0.38,83.42,"218,382.00","18,217,426.44","18,217,426.44",Health Care,2250870,US2358511028,New York Stock Exchange Inc.
BLK,BLACKROCK INC,Equity,0.38,419.01,"43,346.00","18,162,407.46","18,162,407.46",Financials,2494504,US09247X1019,New York Stock Exchange Inc.
MET,METLIFE INC,Equity,0.38,46.83,"386,285.00","18,089,726.55","18,089,726.55",Financials,2573209,US59156R1086,New York Stock Exchange Inc.
GM,GENERAL MOTORS,Equity,0.37,36.54,"490,963.00","17,939,788.02","17,939,788.02",Consumer Discretionary,B665KZ5,US37045V1008,New York Stock Exchange Inc.
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.36,156.85,"111,617.00","17,507,126.45","17,507,126.45",Real Estate,2812452,US8288061091,New York Stock Exchange Inc.
KHC,KRAFT HEINZ,Equity,0.36,80.75,"213,311.00","17,224,863.25","17,224,863.25",Consumer Staples,BYRY499,US5007541064,NASDAQ
SO,SOUTHERN,Equity,0.36,48.26,"355,588.00","17,160,676.88","17,160,676.88",Utilities,2829601,US8425871071,New York Stock Exchange Inc.
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.34,59.7,"273,351.00","16,319,054.70","16,319,054.70",Energy,2655408,US6745991058,New York Stock Exchange Inc.
F,F MOTOR,Equity,0.32,11.03,"1,398,304.00","15,423,293.12","15,423,293.12",Consumer Discretionary,2615468,US3453708600,New York Stock Exchange Inc.
COF,CAPITAL ONE FINANCIAL CORP,Equity,0.29,79.61,"172,670.00","13,746,258.70","13,746,258.70",Financials,2654461,US14040H1059,New York Stock Exchange Inc.
EMR,EMERSON ELECTRIC,Equity,0.28,59.04,"230,254.00","13,594,196.16","13,594,196.16",Industrials,2313405,US2910111044,New York Stock Exchange Inc.
KMI,KINDER MORGAN INC,Equity,0.28,19.33,"685,839.00","13,257,267.87","13,257,267.87",Energy,B3NQ4P8,US49456B1017,New York Stock Exchange Inc.
EXC,EXELON CORP,Equity,0.26,37.87,"330,772.00","12,526,335.64","12,526,335.64",Utilities,2670519,US30161N1019,New York Stock Exchange Inc.
HAL,HALLIBURTON,Equity,0.25,38.97,"309,923.00","12,077,699.31","12,077,699.31",Energy,2405302,US4062161017,New York Stock Exchange Inc.
ALL,ALLSTATE CORP,Equity,0.25,90.5,"130,689.00","11,827,354.50","11,827,354.50",Financials,2019952,US0200021014,New York Stock Exchange Inc.
TGT,TARGET CORP,Equity,0.22,54.53,"197,246.00","10,755,824.38","10,755,824.38",Consumer Discretionary,2259101,US87612E1064,New York Stock Exchange Inc.
FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Equity,0.22,27.59,"377,295.00","10,409,569.05","10,409,569.05",Consumer Discretionary,BBM4S68,US90130A1016,NASDAQ
BLKFDS,BLK CSH FND TREASURY SL AGENCY,Money Market,0.18,1,"8,756,938.00","8,756,938.15","8,756,938.15",Cash and/or Derivatives,-,US0669224778,-
FOX,TWENTY-FIRST CENTURY FOX INC CLASS,Equity,0.1,27.1,"174,640.00","4,732,744.00","4,732,744.00",Consumer Discretionary,BBM4S80,US90130A2006,NASDAQ
USD,USD CASH,Cash,0.09,100,"4,435,042.00","4,435,041.94","4,435,041.94",Cash and/or Derivatives,-,-,-
MSFUT,CASH COLLATERAL MSFUT USD,Cash Collateral and Margins,0.01,100,"518,640.00","518,640.00","518,640.00",Cash and/or Derivatives,-,-,-
ESU7,S&P500 EMINI SEP 17,Futures,0,"2,470.10",111,0,"13,709,055.00",Cash and/or Derivatives,-,-,Index And Options Market
 ,,,,,,,,,,,
