INTC,INTEL CORPORATION CORP,Equity,1.22,33.74,"1,703,789.00","57,485,840.86","57,485,840.86",Information Technology,2463247,US4581401001,NASDAQ
CSCO,CISCO SYSTEMS INC,Equity,1.2,31.3,"1,809,096.00","56,624,704.80","56,624,704.80",Information Technology,2198163,US17275R1023,NASDAQ
DIS,WALT DISNEY,Equity,1.19,106.25,"526,350.00","55,924,687.50","55,924,687.50",Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,1.16,50.14,"1,086,792.00","54,491,750.88","54,491,750.88",Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,1.1,74.47,"698,898.00","52,046,934.06","52,046,934.06",Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.01,153.83,"309,332.00","47,584,541.56","47,584,541.56",Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.97,172.23,"266,256.00","45,857,270.88","45,857,270.88",Health Care,2023607,US0311621009,NASDAQ
MCD,MCDONALDS CORP,Equity,0.96,153.16,"294,904.00","45,167,496.64","45,167,496.64",Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
MMM,3M,Equity,0.96,208.19,"216,220.00","45,014,841.80","45,014,841.80",Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
MDT,MEDTRONIC PLC,Equity,0.93,88.75,"495,284.00","43,956,455.00","43,956,455.00",Health Care,BTN1Y11,IE00BTN1Y115,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.89,72.51,"575,844.00","41,754,448.44","41,754,448.44",Health Care,B92SR70,US00287Y1091,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.87,121.45,"339,380.00","41,217,701.00","41,217,701.00",Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.86,75.68,"534,439.00","40,446,343.52","40,446,343.52",Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
BA,BOEING,Equity,0.85,197.75,"203,098.00","40,162,629.50","40,162,629.50",Industrials,2108601,US0970231058,New York Stock Exchange Inc.
HON,HONEYWELL INTERNATIONAL INC,Equity,0.78,133.29,"275,826.00","36,764,847.54","36,764,847.54",Industrials,2020459,US4385161066,New York Stock Exchange Inc.
CELG,CELGENE CORP,Equity,0.78,129.87,"282,514.00","36,690,093.18","36,690,093.18",Health Care,2182348,US1510201049,NASDAQ
GILD,GILEAD SCIENCES INC,Equity,0.71,70.78,"472,794.00","33,464,359.32","33,464,359.32",Health Care,2369174,US3755581036,NASDAQ
PCLN,THE PRICELINE GROUP INC,Equity,0.71,"1,870.52","17,790.00","33,276,550.80","33,276,550.80",Consumer Discretionary,2779063,US7415034039,NASDAQ
BMY,BRISTOL MYERS SQUIBB,Equity,0.7,55.72,"596,067.00","33,212,853.24","33,212,853.24",Health Care,2126335,US1101221083,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.7,65.84,"502,734.00","33,100,006.56","33,100,006.56",Energy,2779201,AN8068571086,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.7,122.11,"269,604.00","32,921,344.44","32,921,344.44",Industrials,2915500,US9130171096,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.68,108.91,"292,144.00","31,817,403.04","31,817,403.04",Industrials,2914734,US9078181081,New York Stock Exchange Inc.
SBUX,STARBUCKS CORP,Equity,0.65,58.31,"523,945.00","30,551,232.95","30,551,232.95",Consumer Discretionary,2842255,US8552441094,NASDAQ
ABT,ABBOTT LABORATORIES,Equity,0.65,48.61,"627,848.00","30,519,691.28","30,519,691.28",Health Care,2002305,US0028241000,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.63,51.92,"573,176.00","29,759,297.92","29,759,297.92",Financials,2736035,US9029733048,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.63,80.46,"368,616.00","29,658,843.36","29,658,843.36",Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
AGN,ALLERGAN,Equity,0.63,243.09,"121,522.00","29,540,782.98","29,540,782.98",Health Care,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.63,55.22,"534,559.00","29,518,347.98","29,518,347.98",Information Technology,2714923,US7475251036,NASDAQ
GS,GOLDMAN SACHS GROUP INC,Equity,0.62,221.9,"132,452.00","29,391,098.80","29,391,098.80",Financials,2407966,US38141G1040,New York Stock Exchange Inc.
LLY,ELI LILLY,Equity,0.61,82.3,"351,316.00","28,913,306.80","28,913,306.80",Health Care,2516152,US5324571083,New York Stock Exchange Inc.
NKE,NIKE INC CLASS B,Equity,0.6,59,"479,487.00","28,289,733.00","28,289,733.00",Consumer Discretionary,2640147,US6541061031,New York Stock Exchange Inc.
TWX,TIME WARNER INC,Equity,0.6,100.41,"280,601.00","28,175,146.41","28,175,146.41",Consumer Discretionary,B63QTN2,US8873173038,New York Stock Exchange Inc.
ACN,ACCENTURE PLC CLASS A,Equity,0.59,123.68,"224,355.00","27,748,226.40","27,748,226.40",Information Technology,B4BNMY3,IE00B4BNMY34,New York Stock Exchange Inc.
TXN,TEXAS INSTRUMENT INC,Equity,0.59,76.93,"360,486.00","27,732,187.98","27,732,187.98",Information Technology,2885409,US8825081040,NASDAQ
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.58,110.59,"249,208.00","27,559,912.72","27,559,912.72",Industrials,2517382,US9113121068,New York Stock Exchange Inc.
DOW,DOW CHEMICAL,Equity,0.54,63.07,"406,668.00","25,648,550.76","25,648,550.76",Materials,2278719,US2605431038,New York Stock Exchange Inc.
COST,COSTCO WHOLESALE CORP,Equity,0.54,159.93,"158,690.00","25,379,291.70","25,379,291.70",Consumer Staples,2701271,US22160K1051,NASDAQ
DD,E I DU PONT DE NEMOURS,Equity,0.54,80.71,"313,706.00","25,319,211.26","25,319,211.26",Materials,2018175,US2635341090,New York Stock Exchange Inc.
LMT,LOCKHEED MARTIN CORP,Equity,0.53,277.61,"90,063.00","25,002,389.43","25,002,389.43",Industrials,2522096,US5398301094,New York Stock Exchange Inc.
WBA,WALGREEN BOOTS ALLIANCE INC,Equity,0.51,78.31,"308,972.00","24,195,597.32","24,195,597.32",Consumer Staples,BTN1Y44,US9314271084,NASDAQ
LOW,LOWES COMPANIES INC,Equity,0.51,77.53,"310,460.00","24,069,963.80","24,069,963.80",Consumer Discretionary,2536763,US5486611073,New York Stock Exchange Inc.
NEE,NEXTERA ENERGY INC,Equity,0.5,140.13,"169,389.00","23,736,480.57","23,736,480.57",Utilities,2328915,US65339F1012,New York Stock Exchange Inc.
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Equity,0.5,43.19,"548,974.00","23,710,187.06","23,710,187.06",Consumer Staples,B8CKK03,US6092071058,NASDAQ
CL,COLGATE-PALMOLIVE,Equity,0.5,74.13,"319,589.00","23,691,132.57","23,691,132.57",Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.
MS,MORGAN STANLEY,Equity,0.49,44.56,"515,345.00","22,963,773.20","22,963,773.20",Financials,2262314,US6174464486,New York Stock Exchange Inc.
CAT,CATERPILLAR INC,Equity,0.49,107.46,"213,166.00","22,906,818.36","22,906,818.36",Industrials,2180201,US1491231015,New York Stock Exchange Inc.
AXP,AMERICAN EXPRESS,Equity,0.49,84.24,"271,642.00","22,883,122.08","22,883,122.08",Financials,2026082,US0258161092,New York Stock Exchange Inc.
PYPL,PAYPAL HOLDINGS INC,Equity,0.46,53.67,"404,209.00","21,693,897.03","21,693,897.03",Information Technology,BYW36M8,US70450Y1038,NASDAQ
MET,METLIFE INC,Equity,0.46,54.94,"390,922.00","21,477,254.68","21,477,254.68",Financials,2573209,US59156R1086,New York Stock Exchange Inc.
DUK,DUKE ENERGY CORP,Equity,0.45,83.59,"253,229.00","21,167,412.11","21,167,412.11",Utilities,B7VD3F2,US26441C2044,New York Stock Exchange Inc.
BIIB,BIOGEN INC INC,Equity,0.44,271.36,"77,290.00","20,973,414.40","20,973,414.40",Health Care,2455965,US09062X1037,NASDAQ
GD,GENERAL DYNAMICS CORP,Equity,0.43,198.1,"102,605.00","20,326,050.50","20,326,050.50",Industrials,2365161,US3695501086,New York Stock Exchange Inc.
AIG,AMERICAN INTERNATIONAL GROUP INC,Equity,0.42,62.52,"318,211.00","19,894,551.72","19,894,551.72",Financials,2027342,US0268747849,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.42,43.96,"447,603.00","19,676,627.88","19,676,627.88",Energy,2685717,US20825C1045,New York Stock Exchange Inc.
FDX,FEDEX CORP,Equity,0.41,217.33,"89,001.00","19,342,587.33","19,342,587.33",Industrials,2142784,US31428X1063,New York Stock Exchange Inc.
BK,BANK OF NEW YORK MELLON CORP,Equity,0.41,51.02,"376,244.00","19,195,968.88","19,195,968.88",Financials,B1Z77F6,US0640581007,New York Stock Exchange Inc.
MON,MONSANTO,Equity,0.4,118.36,"158,767.00","18,791,662.12","18,791,662.12",Materials,2654320,US61166W1018,New York Stock Exchange Inc.
DHR,DANAHER CORP,Equity,0.4,84.39,"221,007.00","18,650,780.73","18,650,780.73",Health Care,2250870,US2358511028,New York Stock Exchange Inc.
BLK,BLACKROCK INC,Equity,0.39,422.41,"43,868.00","18,530,281.88","18,530,281.88",Financials,2494504,US09247X1019,New York Stock Exchange Inc.
KHC,KRAFT HEINZ,Equity,0.39,85.64,"215,874.00","18,487,449.36","18,487,449.36",Consumer Staples,BYRY499,US5007541064,NASDAQ
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.39,161.76,"112,957.00","18,271,924.32","18,271,924.32",Real Estate,2812452,US8288061091,New York Stock Exchange Inc.
GM,GENERAL MOTORS,Equity,0.37,34.93,"496,863.00","17,355,424.59","17,355,424.59",Consumer Discretionary,B665KZ5,US37045V1008,New York Stock Exchange Inc.
SO,SOUTHERN,Equity,0.37,47.88,"359,861.00","17,230,144.68","17,230,144.68",Utilities,2829601,US8425871071,New York Stock Exchange Inc.
RTN,RAYTHEON,Equity,0.36,161.48,"105,315.00","17,006,266.20","17,006,266.20",Industrials,2758051,US7551115071,New York Stock Exchange Inc.
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.35,59.87,"276,638.00","16,562,317.06","16,562,317.06",Energy,2655408,US6745991058,New York Stock Exchange Inc.
F,F MOTOR,Equity,0.34,11.19,"1,415,108.00","15,835,058.52","15,835,058.52",Consumer Discretionary,2615468,US3453708600,New York Stock Exchange Inc.
COF,CAPITAL ONE FINANCIAL CORP,Equity,0.31,82.62,"174,745.00","14,437,431.90","14,437,431.90",Financials,2654461,US14040H1059,New York Stock Exchange Inc.
EMR,EMERSON ELECTRIC,Equity,0.29,59.62,"233,182.00","13,902,310.84","13,902,310.84",Industrials,2313405,US2910111044,New York Stock Exchange Inc.
HAL,HALLIBURTON,Equity,0.28,42.71,"314,008.00","13,411,281.68","13,411,281.68",Energy,2405302,US4062161017,New York Stock Exchange Inc.
KMI,KINDER MORGAN INC,Equity,0.28,19.16,"694,650.00","13,309,494.00","13,309,494.00",Energy,B3NQ4P8,US49456B1017,New York Stock Exchange Inc.
EXC,EXELON CORP,Equity,0.26,36.07,"335,076.00","12,086,191.32","12,086,191.32",Utilities,2670519,US30161N1019,New York Stock Exchange Inc.
ALL,ALLSTATE CORP,Equity,0.25,88.44,"131,889.00","11,664,263.16","11,664,263.16",Financials,2019952,US0200021014,New York Stock Exchange Inc.
FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Equity,0.23,28.34,"380,751.00","10,790,483.34","10,790,483.34",Consumer Discretionary,BBM4S68,US90130A1016,NASDAQ
TGT,TARGET CORP,Equity,0.22,52.29,"200,514.00","10,484,877.06","10,484,877.06",Consumer Discretionary,2259101,US87612E1064,New York Stock Exchange Inc.
BLKFDS,BLK CSH FND TREASURY SL AGENCY,Money Market,0.11,1,"5,407,281.00","5,407,281.41","5,407,281.41",Cash and/or Derivatives,-,US0669224778,-
FOX,TWENTY-FIRST CENTURY FOX INC CLASS,Equity,0.1,27.87,"176,240.00","4,911,808.80","4,911,808.80",Consumer Discretionary,BBM4S80,US90130A2006,NASDAQ
USD,USD CASH,Cash,0.07,100,"3,476,014.00","3,476,013.61","3,476,013.61",Cash and/or Derivatives,-,-,-
MSFUT,CASH COLLATERAL MSFUT USD,Cash Collateral and Margins,0.01,100,"327,640.00","327,640.00","327,640.00",Cash and/or Derivatives,-,-,-
ESU7,S&P500 EMINI SEP 17,Futures,0,"2,420.90",67,0,"8,110,015.00",Cash and/or Derivatives,-,-,Index And Options Market
 ,,,,,,,,,,,
