PEP,PEPSICO INC,Equity,1.25,116.61,"512,166.00","59,723,677.26","59,723,677.26",Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,1.2,109.93,"521,574.00","57,336,629.82","57,336,629.82",Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
CSCO,CISCO SYSTEMS INC,Equity,1.18,31.45,"1,792,688.00","56,380,037.60","56,380,037.60",Information Technology,2198163,US17275R1023,NASDAQ
ORCL,ORACLE CORP,Equity,1.13,49.93,"1,076,936.00","53,771,414.48","53,771,414.48",Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
BA,BOEING,Equity,1.02,242.46,"201,258.00","48,797,014.68","48,797,014.68",Industrials,2108601,US0970231058,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.97,174.51,"263,840.00","46,042,718.40","46,042,718.40",Health Care,2023607,US0311621009,NASDAQ
MCD,MCDONALDS CORP,Equity,0.95,155.14,"292,232.00","45,336,872.48","45,336,872.48",Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.94,64.97,"692,562.00","44,995,753.14","44,995,753.14",Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.93,144.67,"306,524.00","44,344,827.08","44,344,827.08",Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
MMM,3M,Equity,0.9,201.17,"214,260.00","43,102,684.20","43,102,684.20",Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.9,127.8,"336,300.00","42,979,140.00","42,979,140.00",Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.89,79.99,"529,591.00","42,361,984.09","42,361,984.09",Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
MDT,MEDTRONIC PLC,Equity,0.86,83.97,"490,788.00","41,211,468.36","41,211,468.36",Health Care,BTN1Y11,IE00BTN1Y115,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.84,69.91,"570,620.00","39,892,044.20","39,892,044.20",Health Care,B92SR70,US00287Y1091,New York Stock Exchange Inc.
CELG,CELGENE CORP,Equity,0.79,135.41,"279,954.00","37,908,571.14","37,908,571.14",Health Care,2182348,US1510201049,NASDAQ
HON,HONEYWELL INTERNATIONAL INC,Equity,0.78,136.12,"273,322.00","37,204,590.64","37,204,590.64",Industrials,2020459,US4385161066,New York Stock Exchange Inc.
PCLN,THE PRICELINE GROUP INC,Equity,0.75,"2,028.50","17,630.00","35,762,455.00","35,762,455.00",Consumer Discretionary,2779063,US7415034039,NASDAQ
GILD,GILEAD SCIENCES INC,Equity,0.75,76.09,"468,506.00","35,648,621.54","35,648,621.54",Health Care,2369174,US3755581036,NASDAQ
SLB,SCHLUMBERGER NV,Equity,0.72,68.6,"498,174.00","34,174,736.40","34,174,736.40",Energy,2779201,AN8068571086,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.7,56.9,"590,659.00","33,608,497.10","33,608,497.10",Health Care,2126335,US1101221083,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.66,118.57,"267,156.00","31,676,686.92","31,676,686.92",Industrials,2915500,US9130171096,New York Stock Exchange Inc.
ABT,ABBOTT LABORATORIES,Equity,0.64,49.18,"622,152.00","30,597,435.36","30,597,435.36",Health Care,2002305,US0028241000,New York Stock Exchange Inc.
AGN,ALLERGAN,Equity,0.64,252.33,"120,418.00","30,385,073.94","30,385,073.94",Health Care,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.63,52.78,"567,976.00","29,977,773.28","29,977,773.28",Financials,2736035,US9029733048,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.62,102.96,"289,496.00","29,806,508.16","29,806,508.16",Industrials,2914734,US9078181081,New York Stock Exchange Inc.
GS,GOLDMAN SACHS GROUP INC,Equity,0.62,225.33,"131,252.00","29,575,013.16","29,575,013.16",Financials,2407966,US38141G1040,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.61,79.93,"365,272.00","29,196,190.96","29,196,190.96",Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
TXN,TEXAS INSTRUMENT INC,Equity,0.61,81.38,"357,214.00","29,070,075.32","29,070,075.32",Information Technology,2885409,US8825081040,NASDAQ
LLY,ELI LILLY,Equity,0.6,82.66,"348,132.00","28,776,591.12","28,776,591.12",Health Care,2516152,US5324571083,New York Stock Exchange Inc.
ACN,ACCENTURE PLC CLASS A,Equity,0.6,128.82,"222,323.00","28,639,648.86","28,639,648.86",Information Technology,B4BNMY3,IE00B4BNMY34,New York Stock Exchange Inc.
TWX,TIME WARNER INC,Equity,0.6,102.42,"278,057.00","28,478,597.94","28,478,597.94",Consumer Discretionary,B63QTN2,US8873173038,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.59,53.19,"529,711.00","28,175,328.09","28,175,328.09",Information Technology,2714923,US7475251036,NASDAQ
NKE,NIKE INC CLASS B,Equity,0.59,59.05,"475,135.00","28,056,721.75","28,056,721.75",Consumer Discretionary,2640147,US6541061031,New York Stock Exchange Inc.
SBUX,STARBUCKS CORP,Equity,0.59,53.98,"519,193.00","28,026,038.14","28,026,038.14",Consumer Discretionary,2842255,US8552441094,NASDAQ
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.57,110.29,"246,944.00","27,235,453.76","27,235,453.76",Industrials,2517382,US9113121068,New York Stock Exchange Inc.
LMT,LOCKHEED MARTIN CORP,Equity,0.55,292.13,"89,247.00","26,071,726.11","26,071,726.11",Industrials,2522096,US5398301094,New York Stock Exchange Inc.
DOW,DOW CHEMICAL,Equity,0.54,64.24,"402,980.00","25,887,435.20","25,887,435.20",Materials,2278719,US2605431038,New York Stock Exchange Inc.
DD,E I DU PONT DE NEMOURS,Equity,0.54,82.21,"310,858.00","25,555,636.18","25,555,636.18",Materials,2018175,US2635341090,New York Stock Exchange Inc.
COST,COSTCO WHOLESALE CORP,Equity,0.52,158.51,"157,250.00","24,925,697.50","24,925,697.50",Consumer Staples,2701271,US22160K1051,NASDAQ
WBA,WALGREEN BOOTS ALLIANCE INC,Equity,0.52,80.67,"306,172.00","24,698,895.24","24,698,895.24",Consumer Staples,BTN1Y44,US9314271084,NASDAQ
NEE,NEXTERA ENERGY INC,Equity,0.51,146.09,"167,853.00","24,521,644.77","24,521,644.77",Utilities,2328915,US65339F1012,New York Stock Exchange Inc.
CAT,CATERPILLAR INC,Equity,0.5,113.95,"211,230.00","24,069,658.50","24,069,658.50",Industrials,2180201,US1491231015,New York Stock Exchange Inc.
MS,MORGAN STANLEY,Equity,0.5,46.9,"510,673.00","23,950,563.70","23,950,563.70",Financials,2262314,US6174464486,New York Stock Exchange Inc.
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Equity,0.5,44.02,"543,998.00","23,946,791.96","23,946,791.96",Consumer Staples,B8CKK03,US6092071058,NASDAQ
LOW,LOWES COMPANIES INC,Equity,0.5,77.4,"307,644.00","23,811,645.60","23,811,645.60",Consumer Discretionary,2536763,US5486611073,New York Stock Exchange Inc.
PYPL,PAYPAL HOLDINGS INC,Equity,0.49,58.55,"400,545.00","23,451,909.75","23,451,909.75",Information Technology,BYW36M8,US70450Y1038,NASDAQ
AXP,AMERICAN EXPRESS,Equity,0.48,85.23,"269,178.00","22,942,040.94","22,942,040.94",Financials,2026082,US0258161092,New York Stock Exchange Inc.
CL,COLGATE-PALMOLIVE,Equity,0.48,72.2,"316,693.00","22,865,234.60","22,865,234.60",Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.
BIIB,BIOGEN INC INC,Equity,0.46,289.59,"76,586.00","22,178,539.74","22,178,539.74",Health Care,2455965,US09062X1037,NASDAQ
DUK,DUKE ENERGY CORP,Equity,0.45,85.12,"250,933.00","21,359,416.96","21,359,416.96",Utilities,B7VD3F2,US26441C2044,New York Stock Exchange Inc.
MET,METLIFE INC,Equity,0.45,55,"387,378.00","21,305,790.00","21,305,790.00",Financials,2573209,US59156R1086,New York Stock Exchange Inc.
AIG,AMERICAN INTERNATIONAL GROUP INC,Equity,0.43,65.45,"315,323.00","20,637,890.35","20,637,890.35",Financials,2027342,US0268747849,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.42,45.37,"443,547.00","20,123,727.39","20,123,727.39",Energy,2685717,US20825C1045,New York Stock Exchange Inc.
GD,GENERAL DYNAMICS CORP,Equity,0.42,196.33,"101,677.00","19,962,245.41","19,962,245.41",Industrials,2365161,US3695501086,New York Stock Exchange Inc.
BK,BANK OF NEW YORK MELLON CORP,Equity,0.41,53.03,"372,828.00","19,771,068.84","19,771,068.84",Financials,B1Z77F6,US0640581007,New York Stock Exchange Inc.
KHC,KRAFT HEINZ,Equity,0.39,87.46,"213,914.00","18,708,918.44","18,708,918.44",Consumer Staples,BYRY499,US5007541064,NASDAQ
BLK,BLACKROCK INC,Equity,0.39,426.53,"43,468.00","18,540,406.04","18,540,406.04",Financials,2494504,US09247X1019,New York Stock Exchange Inc.
MON,MONSANTO,Equity,0.39,116.82,"157,327.00","18,378,940.14","18,378,940.14",Materials,2654320,US61166W1018,New York Stock Exchange Inc.
FDX,FEDEX CORP,Equity,0.38,208.03,"88,193.00","18,346,789.79","18,346,789.79",Industrials,2142784,US31428X1063,New York Stock Exchange Inc.
RTN,RAYTHEON,Equity,0.38,171.77,"104,363.00","17,926,432.51","17,926,432.51",Industrials,2758051,US7551115071,New York Stock Exchange Inc.
DHR,DANAHER CORP,Equity,0.37,81.49,"218,999.00","17,846,228.51","17,846,228.51",Health Care,2250870,US2358511028,New York Stock Exchange Inc.
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.37,158.5,"111,933.00","17,741,380.50","17,741,380.50",Real Estate,2812452,US8288061091,New York Stock Exchange Inc.
GM,GENERAL MOTORS,Equity,0.37,35.98,"492,359.00","17,715,076.82","17,715,076.82",Consumer Discretionary,B665KZ5,US37045V1008,New York Stock Exchange Inc.
SO,SOUTHERN,Equity,0.36,47.93,"356,597.00","17,091,694.21","17,091,694.21",Utilities,2829601,US8425871071,New York Stock Exchange Inc.
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.36,61.93,"274,126.00","16,976,623.18","16,976,623.18",Energy,2655408,US6745991058,New York Stock Exchange Inc.
F,F MOTOR,Equity,0.33,11.22,"1,402,276.00","15,733,536.72","15,733,536.72",Consumer Discretionary,2615468,US3453708600,New York Stock Exchange Inc.
COF,CAPITAL ONE FINANCIAL CORP,Equity,0.31,86.18,"173,161.00","14,923,014.98","14,923,014.98",Financials,2654461,US14040H1059,New York Stock Exchange Inc.
KMI,KINDER MORGAN INC,Equity,0.29,20.43,"688,346.00","14,062,908.78","14,062,908.78",Energy,B3NQ4P8,US49456B1017,New York Stock Exchange Inc.
EMR,EMERSON ELECTRIC,Equity,0.29,59.61,"231,070.00","13,774,082.70","13,774,082.70",Industrials,2313405,US2910111044,New York Stock Exchange Inc.
HAL,HALLIBURTON,Equity,0.28,42.44,"311,160.00","13,205,630.40","13,205,630.40",Energy,2405302,US4062161017,New York Stock Exchange Inc.
EXC,EXELON CORP,Equity,0.27,38.34,"332,036.00","12,730,260.24","12,730,260.24",Utilities,2670519,US30161N1019,New York Stock Exchange Inc.
ALL,ALLSTATE CORP,Equity,0.25,91,"130,689.00","11,892,699.00","11,892,699.00",Financials,2019952,US0200021014,New York Stock Exchange Inc.
TGT,TARGET CORP,Equity,0.24,56.67,"198,698.00","11,260,215.66","11,260,215.66",Consumer Discretionary,2259101,US87612E1064,New York Stock Exchange Inc.
FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Equity,0.23,29.1,"377,295.00","10,979,284.50","10,979,284.50",Consumer Discretionary,BBM4S68,US90130A1016,NASDAQ
BLKFDS,BLK CSH FND TREASURY SL AGENCY,Money Market,0.21,1,"9,970,058.00","9,970,057.84","9,970,057.84",Cash and/or Derivatives,-,US0669224778,-
USD,USD CASH,Cash,0.13,100,"6,035,765.00","6,035,764.66","6,035,764.66",Cash and/or Derivatives,-,-,-
FOX,TWENTY-FIRST CENTURY FOX INC CLASS,Equity,0.11,28.69,"174,640.00","5,010,421.60","5,010,421.60",Consumer Discretionary,BBM4S80,US90130A2006,NASDAQ
MSFUT,CASH COLLATERAL MSFUT USD,Cash Collateral and Margins,0.01,100,"592,640.00","592,640.00","592,640.00",Cash and/or Derivatives,-,-,-
ESU7,S&P500 EMINI SEP 17,Futures,0,"2,468.00",127,0,"15,671,800.00",Cash and/or Derivatives,-,-,Index And Options Market
 ,,,,,,,,,,,
